Expected Years of Schooling,avg_temp,Marriage,avg_income,Divorce,HDI Rank (2021),avg_temp_c,education_expenditure,IQ,Hemisphere_Northern Hemisphere,Hemisphere_Southern Hemisphere
16.648789368048853,17.832611074426996,4.689961485347747,23205.47915074602,2.2467184234837987,16.551503703259556,5.653297165789233,1052.1676785924906,102.14673901903684,1,0
19.966450061785903,22.51401241635428,4.7052973965751175,20326.179507053355,1.810156485958965,29.571857628368644,16.01650816508987,849.3254819390082,91.59953236590746,1,0
15.352753145766863,26.7545747107662,8.268265823354483,7063.365036030627,1.4416698526612082,59.66332082571507,21.14580093597615,367.7126869288333,85.7932580322837,0,1
15.96066223724246,32.94145730485217,5.4172252244409815,2298.872053522364,1.365280128540809,63.61514259069859,27.84545544805349,215.3103621143277,89.0461845433906,1,0
16.00010526971656,33.03414541261702,5.650083332652182,2779.99907199296,1.397000606068706,63.47459241357501,28.856451254603467,213.5969969576783,89.89223812778995,1,0
15.996411122581131,33.09347458584132,5.460617720407188,5795.878661990326,1.4060434932478998,62.78619822556265,28.45352674562805,238.20506346692184,88.66073327947586,1,0
15.847657712762928,32.98628505616757,5.43711449198912,4340.665064734242,1.3981760857103005,68.98653845790581,28.147394611487,173.6299101682967,89.01335738492196,1,0
16.023078101597484,33.85678301992345,5.52748601765315,5028.566259022277,1.4098052855818877,61.92483911515074,28.59940030748485,271.8755384563184,89.58621717462083,1,0
15.931102601177772,32.690413360286584,5.36706362673017,3337.7577916156533,1.396281918033775,67.07924885434045,28.116747109383045,311.5806112368424,89.57007199701644,1,0
16.01139714771227,33.410697827138264,5.69622007779742,2239.4931407081144,1.3879424530387612,72.07155870741056,28.1453916282396,65.55160785554617,89.17247351382436,1,0
16.094375325987528,33.50350756196231,5.544441452173768,3577.4059318435666,1.3845285661871245,66.23181022567664,28.24165512684113,157.18372434843636,88.89623013192727,1,0
14.966607260664832,7.655930723999664,3.3734578409219997,251.594205435342,1.072303880574056,96.240440766216,2.1500132051206817,82.71418061708606,92.89040099647228,1,0
13.34350785373342,24.939486947249716,9.606017229366566,7446.567417507158,1.6104306749675088,118.606807772097,14.142903084038544,409.7462800450428,88.29712891336501,1,0
14.384232646989208,24.939486947249716,7.281986922669493,7446.567417507158,3.095178896995424,76.06790974053806,11.457189983576257,409.7462800450428,88.29712891336501,1,0
14.170013142081624,19.168707218180163,7.292708145933571,4551.422326058858,3.181747547812446,80.15380832891573,6.906942031649716,212.6717711672061,104.02055753311473,1,0
14.2350156053146,19.153014635977605,7.163515623770384,6159.778258746925,3.14929747690612,79.89265878657677,6.814950481543885,172.59636623314992,104.15600460697594,1,0
14.234665385308464,19.35073922115847,7.127989663937659,5246.54819139936,3.21821827969244,78.8916007310433,7.0900443163167015,223.0444918566806,105.46646268877242,1,0
14.302207401484456,18.259305155881503,7.26717460193665,5762.116865907422,3.222857322318505,74.50197369104673,6.76525530617746,136.59503216201836,104.44536056541055,1,0
14.075509829061147,19.06049401278685,7.099908516892406,4401.111103091048,3.168281021858917,84.04151846470022,7.179890803111136,157.50066299810214,103.80097368625076,1,0
14.316300249146742,18.931475017883496,7.222318585945398,3207.6121254651966,3.203485327158365,79.63202051109289,6.470502447110155,223.6913657235514,104.29114814888824,1,0
14.215223741254867,18.811557019591262,7.239288878042567,3598.415291422557,3.1815582246077145,75.74455466715816,6.445696717146683,162.1668696533956,102.99383529194694,1,0
13.966699584280734,19.452530476682693,7.236620240711228,5927.387963628731,3.224299016865653,76.32468366798628,6.429970348325338,101.79650669665392,104.0481795448136,1,0
8.658349991,29.31388094789222,5.7411468926685165,1631.6569829797395,0.3832308580611687,35.0,25.01889564814365,216.5900204927597,91.39057949417342,0,0
13.189402471376477,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,109.22750426803418,23.10241898138429,409.7462800450428,88.29712891336501,0,1
13.139639298533792,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,104.67026045329874,24.200159847778856,409.7462800450428,88.29712891336501,0,1
12.987856339271994,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,104.67120958329583,24.186839472503262,409.7462800450428,88.29712891336501,0,1
12.927046424882572,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,103.5891350748454,23.721576038722404,409.7462800450428,88.29712891336501,0,1
13.112016436102628,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,107.73057065625616,23.91049323859323,409.7462800450428,88.29712891336501,0,1
12.92712941270691,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,107.87017006616612,23.277728195450425,409.7462800450428,88.29712891336501,0,1
12.981786581099836,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,100.97071408047094,23.99289923037763,409.7462800450428,88.29712891336501,0,1
13.354099427003796,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,104.73230145302972,23.4721579506791,409.7462800450428,88.29712891336501,0,1
15.29339743259809,20.743220989611817,5.279700801812741,4465.063882632474,1.394521185732899,48.4264067033825,17.432480847913443,409.7462800450428,84.8943002417608,1,0
13.379285359226586,24.939486947249716,7.507247239832144,7446.567417507158,1.5167309949457133,107.46002564799224,27.8040153472056,409.7462800450428,88.29712891336501,1,0
15.044542750825316,28.381598889193103,4.940543733983164,1450.620842152871,1.800270883444213,116.45068727203858,15.239654145709094,93.89883857970094,78.5523478966448,0,1
8.658349991,9.125441333231574,5.121259074131646,8629.161394564515,3.9706761662229817,35.0,10.11069988061504,278.20845452758914,95.35748863313424,0,0
13.866633549307505,24.939486947249716,4.810874874409685,7446.567417507158,0.6007491914028206,71.31633561497253,12.406709498984608,409.7462800450428,88.29712891336501,1,0
14.287424076047325,30.803304292438103,2.2674256410733467,4107.515776068731,0.7328587393395107,88.77883564148732,25.652835459698423,323.2371235162434,83.24236087267873,1,0
14.491773055283836,30.36593650104997,2.4185167617298724,4927.986178111266,0.7163379383556066,88.72084833286338,24.939230380934585,208.10347134225933,81.82328818571743,1,0
14.410387906232632,30.20049932921704,2.3547293164935392,6323.115043880069,0.7040823809276128,89.37851726549933,25.87980922576403,264.6971178775909,83.1182446963514,1,0
14.41338338115752,30.384129916957505,2.5064093321987664,4409.581475799881,0.7152632929934782,86.7541189785722,25.7098602755914,227.48133233516387,83.38848139372682,1,0
14.34747440641778,31.17597105018861,2.377663182828882,5244.675872736068,0.711489432266132,82.27650539666536,25.41236495011959,206.1005306825107,82.4967859780395,1,0
14.28609185915619,30.608731328478456,2.2578088594644923,4337.135925066756,0.6940564874782452,86.09915174114515,25.66163412224553,239.46913382175177,83.13772138406011,1,0
14.36212466409656,30.44247048458037,2.2775500245593525,2995.5744340266765,0.7809784553883157,85.19918508484444,25.580737258643836,280.8829809048099,83.09336257913807,1,0
14.551515822738748,30.532500939894035,2.365318633515716,5115.017260718944,0.7377108905827847,87.54865630991044,25.19652842663399,273.4477174870963,82.50551716684787,1,0
14.60798228703574,31.866674264595098,4.538566532552061,9007.871962167272,1.7460679955301357,81.52466104224537,27.18867518770407,81.8513750332432,81.91597811534648,1,0
14.928216783010225,25.966241937881858,5.5324305508736265,2769.5297085924267,1.1355515985033973,100.03239882604112,20.52404824319469,220.10551923022663,78.99195698457743,0,1
15.3197099907373,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,81.58783050510328,20.382720712727338,409.7462800450428,88.29712891336501,0,1
15.277087925800286,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,84.34021052387293,20.57315119823569,409.7462800450428,88.29712891336501,0,1
15.514785092516966,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,84.46515773509674,19.951622556795257,409.7462800450428,88.29712891336501,0,1
15.178345749997048,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,87.834917689242,20.12565809738907,409.7462800450428,88.29712891336501,0,1
15.105196875099274,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,84.58565709849319,19.938471103374752,409.7462800450428,88.29712891336501,0,1
15.509098557104046,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,83.03066795853604,20.21841945410668,409.7462800450428,88.29712891336501,0,1
15.25765527849237,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,83.88679287021948,20.46833320247771,409.7462800450428,88.29712891336501,0,1
15.291424124611796,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,84.92633203866504,20.102141089891628,409.7462800450428,88.29712891336501,0,1
13.218611810909284,32.10237260087979,4.940543733983164,96.33542247487958,1.800270883444213,117.96744006766822,23.4533452435726,56.97604817529989,82.99857164044562,1,0
13.138347929491031,32.028217088363085,4.940543733983164,2024.2343959059767,1.800270883444213,120.53096572814728,24.05923275485384,-5.235985713543258,83.52433484455729,1,0
13.089653161151093,31.818303629518848,4.940543733983164,1591.634043519281,1.800270883444213,120.25933034962937,23.696528803851475,89.6642300369119,83.25121364833039,1,0
12.942750584533668,32.30430530730119,4.940543733983164,1896.8091677931343,1.800270883444213,113.96870122342176,24.243746754578424,125.47678442721111,81.65682308791497,1,0
13.05084680963963,31.38958200274673,4.940543733983164,1974.4568616019712,1.800270883444213,111.99482009103166,24.57859079026401,92.17297598580298,83.61926911500797,1,0
13.05743414414267,32.02214373530575,4.940543733983164,1456.640877427324,1.800270883444213,112.67444342453986,24.29103576124385,94.64786486594824,83.18443055951798,1,0
13.069766987964783,32.27076295909906,4.940543733983164,2453.511077199118,1.800270883444213,116.63924652549326,23.835015365336076,64.57117919671987,82.68272971780638,1,0
13.214085180246286,31.86614658376659,4.940543733983164,2103.207235200097,1.800270883444213,119.00046852255234,23.952471437170157,52.201856488989065,82.92536584250593,1,0
13.944929021496208,18.276881874367582,4.022583763672682,6560.868183705317,1.478150857626488,67.35069269403745,12.804279678010982,304.0531262746041,91.24373601549344,1,0
12.85765099658409,25.23534651435692,4.940543733983164,3067.530507870313,1.800270883444213,140.44684540229545,20.47836270236564,-90.37379988370898,51.33432042459142,1,0
13.13645115665589,24.939486947249716,6.020887264449489,7446.567417507158,1.012463210055727,81.09669253855442,8.372406303752904,409.7462800450428,88.29712891336501,1,0
11.909052198195663,24.939486947249716,13.36393676197805,7446.567417507158,1.3864844195728177,126.22217440466484,17.284264937471935,409.7462800450428,88.29712891336501,1,0
14.68027196119054,26.91033705206397,10.14673033834366,3814.351905676452,1.6263941246560518,89.70834213776676,19.06492497790969,250.93785044808072,76.9930104739258,1,0
8.658349991,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,35.0,5.653297165789233,409.7462800450428,88.29712891336501,0,0
14.368440191562993,20.96735826538098,8.040766777792145,3174.2249734449424,1.7334608133145155,66.93046807970588,14.528315688439037,149.86807693597729,82.43711388632185,1,0
13.721593051669384,31.89256138013073,4.940543733983164,2248.479758007899,1.800270883444213,114.00921153366518,27.44641576831668,87.93259600950832,79.86076137478402,0,1
13.703660755189674,31.646395086571783,4.940543733983164,1528.6809314633433,1.800270883444213,116.35601836412536,26.66569401672638,166.59943984582702,80.24897620560711,0,1
13.805403188994283,31.589352535117246,4.940543733983164,3828.228384689075,1.800270883444213,110.8224568441675,27.423177404952845,85.65227494725518,79.70682865706311,0,1
13.81850848159635,31.668123976551552,4.940543733983164,3360.8828815845795,1.800270883444213,117.0968671074568,26.631799115729976,12.13438994785075,80.04887902465052,0,1
13.827739231720123,31.126083822307542,4.940543733983164,2620.1421493075763,1.800270883444213,117.50618005246768,27.105098627018496,144.18615364829026,79.89061820486882,0,1
13.416274966103616,31.499796379664488,4.940543733983164,1289.5602614508257,1.800270883444213,114.2459226298555,27.046345233508184,100.20389461054816,79.30762188671112,0,1
13.622835930463385,31.886524782481946,4.940543733983164,2171.592535152281,1.800270883444213,115.61426716008012,27.384783347809517,18.54364384980706,80.62226483357489,0,1
13.7862812762253,31.598931522241312,4.940543733983164,3360.3668227790704,1.800270883444213,116.1627113321732,27.224620631109108,125.0423198179656,80.38133762553221,0,1
13.909863777471848,24.49307200930821,3.4054363892542647,8482.789651041738,0.533914366517349,107.4018245557355,18.77984748221009,300.8299009435255,68.27602706104283,0,1
13.572006233967214,24.40350763340273,3.355221037344301,6021.218385653234,0.5562917101426431,105.30390966197224,19.574908194941937,394.9181931279047,68.5325566726808,0,1
13.961388874584646,24.80900331946486,3.307717801046436,7214.46498019192,0.5551776143015472,107.43169743466623,18.555798547667457,256.52816416522205,68.66079995974114,0,1
13.453984190065867,25.03737831297365,3.332710564490436,6121.181901116618,0.6225719297264503,104.32055058348412,19.29092056777627,328.1230221287788,69.75128429237982,0,1
13.678594223205964,25.11141826673684,3.326183037694092,7266.778413519273,0.5983779679494046,110.2587560642168,19.11278069583324,363.0999015804638,69.49464261546927,0,1
13.62089768964648,24.477031043979288,3.597726162989112,3768.575855984075,0.6025285991541524,113.25828212229762,19.0357650531385,268.80299836651045,69.12353983456778,0,1
13.573313414485607,25.35158673335535,3.523951874527044,5046.261715904817,0.624412632727897,106.71078151429802,19.33806710895024,368.959561375556,68.09780556217258,0,1
13.772114904430412,24.745652296260527,3.5038036802462904,6266.626553895267,0.646106753096795,107.7701686802754,18.73778378852045,401.061618622462,69.26041354756161,0,1
8.658349991,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,35.0,5.653297165789233,409.7462800450428,88.29712891336501,0,0
13.410013673401185,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,83.49368453346592,13.719573374678424,409.7462800450428,88.29712891336501,1,0
12.5368332297582,31.69773707321349,3.3367208111733007,8066.027255284816,1.2119143180238232,118.78971242129708,26.136303167399763,222.8963481551976,83.75397606977432,1,0
8.658349991,32.264127243372776,4.940543733983164,-511.4666495761587,1.800270883444213,35.0,27.19772317082849,212.2521933572065,82.8859542848953,0,0
15.65863238334716,20.211524731613544,6.904370118448621,1038.7539320725111,1.2497864844423063,63.0962263759288,15.286502506796912,84.39231397158441,86.6736557670386,1,0
9.776591648390712,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,173.55976727116138,25.02909139880228,409.7462800450428,88.29712891336501,1,0
15.104003075576005,15.176530762594682,3.993984079358445,1182.9717896654167,2.886661358058131,75.66510546262464,9.640372566473006,126.11897524084232,90.5119679230186,1,0
14.93552685779554,14.341324393894377,4.109893632689768,1899.8573874392723,2.896257733603913,79.34136313205246,10.203642207224446,101.38571256754756,90.28927611526773,1,0
14.99619788065429,13.870759887126884,3.9868029471737416,3030.6708617163563,2.8733127472800324,75.68010442594353,10.016717940410937,203.7539451521536,90.95445122074078,1,0
15.171632095190288,15.113584194947595,4.161375962844362,2289.902936996986,2.822618381308221,78.3639176701904,10.63118305913844,-8.621910174285432,91.02535242036964,1,0
14.929965895284806,14.844847691115,4.212558538601121,1935.437750248552,2.8675564943590106,81.6142237455478,9.915300625708015,28.1006255463237,90.45536380746736,1,0
15.235570741696565,14.497336923362518,4.166716072711383,798.7406098524837,2.8178362624957853,78.37877377789314,10.64207679153944,163.17396691565528,90.48159986742698,1,0
15.053338371424273,14.619412967865786,4.069087281334135,3933.5876351107777,2.8730759356230093,75.3084045389939,10.255240121609914,119.8359801872148,91.67061614789856,1,0
14.822291241130108,14.553262252341767,4.051128972339822,3211.8828070101517,2.898961167096026,78.8929259663774,10.499096587585338,196.25563070359664,91.42334524251078,1,0
10.503915280675177,31.56388935714853,4.940543733983164,619.4697679983573,1.800270883444213,160.29850445935648,5.653297165789233,36.37028803838638,62.044317819246416,1,0
12.772216592065297,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,114.58465874728196,26.14747839549545,409.7462800450428,88.29712891336501,0,1
10.132832184482227,33.6818668475141,4.940543733983164,1168.0960360278084,1.800270883444213,162.75268641880885,28.03195404490373,409.7462800450428,68.97439109341036,1,0
9.895463218738325,33.46548512821352,4.940543733983164,734.4581927820292,1.800270883444213,160.8462444862103,28.09942566226098,409.7462800450428,67.55091441750858,1,0
10.37955020618499,33.66708709812631,4.940543733983164,1443.691021244714,1.800270883444213,164.43206859676954,27.714709785865804,409.7462800450428,67.2497042614258,1,0
10.44645552952106,33.78426445095864,4.940543733983164,2911.941232809594,1.800270883444213,164.51561506561544,27.795065407962557,409.7462800450428,68.14275926460147,1,0
9.899433569306806,31.97312634334797,4.940543733983164,2803.260798615173,1.800270883444213,161.5864773076066,28.52197887060736,409.7462800450428,66.93911326079213,1,0
10.163356741970814,33.13651466994648,4.940543733983164,2799.783385405064,1.800270883444213,158.89202348950536,28.29497702331335,409.7462800450428,68.6179440604067,1,0
9.848154353280696,32.83681770374758,4.940543733983164,403.6460944773062,1.800270883444213,161.78380287697357,27.53650875717641,409.7462800450428,68.09814057728657,1,0
10.22880891490561,33.248679005159,4.940543733983164,675.6703933101194,1.800270883444213,159.8668180265537,28.067949282615835,409.7462800450428,67.5986739244198,1,0
13.242964719268404,30.35709311706712,4.940543733983164,2234.118388063751,1.800270883444213,150.2836209060902,27.029415022256,-24.2446942915851,67.57166614185566,1,0
10.21877254164866,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,187.07049180881108,23.75056159140559,409.7462800450428,88.29712891336501,0,1
12.13006772234222,32.56479076721492,4.940543733983164,3305.3775393741266,1.800270883444213,115.6624123852213,27.386346425207545,186.12963885939308,88.02021016670787,1,0
8.658349991,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,35.0,5.653297165789233,409.7462800450428,88.29712891336501,0,0
14.158147219500988,24.05982962087221,4.940543733983164,3091.5662944029623,1.800270883444213,124.09650981566254,18.79318377154186,175.6830453894773,70.64022948118877,1,0
14.716914907043368,26.871583795598912,11.223491689774914,2952.2863259070145,1.6018847794467654,73.53908617312709,18.07303043279684,242.58351676932784,80.39805421324573,1,0
8.937107354580647,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,170.92704239756162,28.052742365484185,409.7462800450428,88.29712891336501,1,0
9.550604590253686,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,161.1150609650418,29.306716125502213,409.7462800450428,88.29712891336501,1,0
9.044082645641618,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,185.1511683430776,28.44466709348841,409.7462800450428,88.29712891336501,1,0
11.881822652993336,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,144.47771258205876,21.14136842916567,409.7462800450428,88.29712891336501,0,1
8.658349991,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,35.0,5.653297165789233,409.7462800450428,88.29712891336501,0,0
12.378450416827924,31.451568156354497,4.940543733983164,783.6680220447264,1.800270883444213,135.67097655843708,27.41943781831091,109.02444210170546,60.48837669345319,1,0
8.374822848300543,31.087427766299832,4.940543733983164,-295.72491986276464,1.800270883444213,166.4124933127309,22.099941856775644,-25.10315278639405,80.80545918188915,1,0
8.816913767193874,31.197369319232028,4.940543733983164,11.547288731364688,1.800270883444213,162.35272778850805,22.87354326811481,-30.14327416154599,81.58612760035054,1,0
8.719133740212591,30.223631726572943,4.940543733983164,-2160.935608183508,1.800270883444213,165.6680293777211,23.11994867768289,-1.753874432668006,80.57646802714466,1,0
8.657549465651005,30.869440392193948,4.940543733983164,2433.9608840467886,1.800270883444213,162.21569681040853,23.063350772072365,-105.42712575844088,81.21919580411713,1,0
8.531599579302545,30.931477685242704,4.940543733983164,1186.5498176362144,1.800270883444213,164.8786066417314,22.67939010809456,89.14661532542334,79.96827002877683,1,0
8.59255868194619,30.919152429740137,4.940543733983164,797.6752409857447,1.800270883444213,158.02388261422556,23.36134989385565,-27.993613565274096,80.8118594528245,1,0
8.602593544557768,31.15059521403278,4.940543733983164,2891.999983168407,1.800270883444213,161.16352259365203,22.923295696335597,-2.025877929221448,80.5294137461288,1,0
8.583754269570939,30.65955451757977,4.940543733983164,-0.3053384849146141,1.800270883444213,167.57823972594258,23.367820622495096,-33.93291094011446,81.03297624578619,1,0
6.654418121803567,36.061035727516064,4.940543733983164,224.3201143035276,1.800270883444213,184.15350790383704,30.36113861086881,74.83794069602486,68.68483351954002,1,0
15.508411604098766,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,94.94964337856136,20.858901095128363,409.7462800450428,88.29712891336501,1,0
10.791704122643075,28.030365831193752,4.940543733983164,3101.30557435271,1.800270883444213,157.7908238492045,20.8196576796273,96.70093414062184,73.79802141409253,1,0
14.090351715746204,30.30082892935829,4.940543733983164,2141.533316560892,0.1118173078267097,72.71426098651145,25.189349313286453,65.69692437548609,85.64170961280509,1,0
10.143563974775132,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,165.71122150952291,18.891201213254508,409.7462800450428,88.29712891336501,1,0
8.118119345853552,35.45144011774847,4.940543733983164,2314.332749158356,1.800270883444213,192.4387856264284,30.414252279385693,36.92681773582713,75.0229402527946,1,0
11.270965919144247,33.032688013774326,4.940543733983164,1902.7896410699568,1.800270883444213,149.33819096275442,28.152501155281698,75.79730654397548,97.07662145988836,1,0
10.536243525794776,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,165.0164400032913,26.78392275802872,409.7462800450428,88.29712891336501,1,0
10.910462790974591,31.95314045510792,4.940543733983164,332.6917896491251,1.800270883444213,144.6310244305493,27.863715651830937,-21.953197342458523,89.00062628666383,1,0
12.395240756531468,29.26627883955941,4.940543733983164,863.0520546409763,1.800270883444213,126.5319381553954,26.45777144952768,-46.231255510828106,75.27504087304699,1,0
9.357993758410448,32.7615560360836,4.940543733983164,814.7513991771667,1.800270883444213,172.50634947339034,5.653297165789233,51.792490333759176,55.62000441576136,1,0
7.509100684030694,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,182.87105466725583,28.97301148647655,409.7462800450428,88.29712891336501,1,0
13.73020346339184,30.52699073825321,10.968602408373917,1233.4131335197203,1.8560484840181388,94.70796627516953,23.85361636773425,137.23782655758748,77.74937696957812,1,0
13.849408170207216,29.967846121618564,10.88336288509363,3762.916806997305,1.85742720772327,97.02428063015608,24.038900686105396,-68.65257053891318,77.65694833966691,1,0
14.039253999225949,29.869431976389965,11.043386175763724,2638.23162303934,1.9087963964991643,94.74016353666464,23.799511222060797,64.74060763847613,78.02838856383623,1,0
14.085544118134823,29.774230435904293,10.902364638796364,2850.872290590213,1.9130748690497776,101.70160320051104,23.977954804418225,-57.95070425270447,77.46620587322849,1,0
13.909704538168674,30.44593278063499,10.941186656692372,3601.569982560677,1.9305703929185347,95.92397609365692,24.364114969647385,214.91877040433224,78.42810437931477,1,0
13.447321442871596,29.97423176365142,10.870884250178555,2462.479099564925,1.9562116555582607,92.92959737012764,23.6749443281867,100.00150690987334,77.0742558495802,1,0
13.876418081299631,30.205838539502167,10.819098081970468,1957.8271775695248,1.8908884251693896,100.12659176596672,24.72793737645504,40.50405671353407,77.9631308978368,1,0
14.00795229720126,30.368362356193217,10.992093807057348,1797.804081956665,1.9226957768923485,105.58092324581446,24.417150580815967,84.29791038444718,77.21303445219579,1,0
12.98850832190385,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,161.12110224778976,27.129323539845075,409.7462800450428,88.29712891336501,1,0
10.551716586063918,24.939486947249716,6.731504395619921,7446.567417507158,1.712532074340056,102.68318580778968,21.39803603538836,409.7462800450428,88.29712891336501,1,0
9.592676960337531,27.42487712171509,4.940543733983164,-1607.7136617219924,1.800270883444213,178.47115237673,20.830287266666467,8.882209504670648,67.10553144232361,1,0
9.826187301494793,27.2398256578845,4.940543733983164,-266.3565596878299,1.800270883444213,173.9957555296441,21.887422746234822,32.69150995644419,66.65619720685388,1,0
9.575315827669984,26.4770285549504,4.940543733983164,-757.1359661305837,1.800270883444213,179.99161909208843,20.928917808864465,-16.36082496676341,67.40878702015301,1,0
9.515474324571311,27.75400332020748,4.940543733983164,-1729.276920950124,1.800270883444213,170.72719158887517,21.20332792638808,153.88885465599918,65.43955954366466,1,0
9.558061161915935,27.27931539647093,4.940543733983164,542.0461299832856,1.800270883444213,174.6847634767121,21.19641290287825,120.0523385408749,66.96163383548169,1,0
9.65929784319986,26.57911997744605,4.940543733983164,839.8675436432379,1.800270883444213,172.82942008779273,20.88426552564648,-102.2268197040576,66.52533995010528,1,0
9.61938909583448,26.966447675443888,4.940543733983164,-516.06615534956,1.800270883444213,171.98778102726706,21.1801228668054,74.77728823576842,67.28192595224799,1,0
9.421658982843429,27.11561661913076,4.940543733983164,87.87632615242927,1.800270883444213,172.89851452033466,21.4331203420458,49.22477450679031,65.55628709724334,1,0
10.359758843908663,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,179.3661060730775,27.47409541594949,409.7462800450428,88.29712891336501,1,0
12.14478364110962,31.34952294117821,4.940543733983164,849.6792927024733,1.800270883444213,134.45233059485236,25.192544263257396,-15.572527243423105,76.63322017914925,1,0
11.901221671889807,31.42376019263849,4.940543733983164,1021.273749938596,1.800270883444213,133.88716031334587,25.38799947353956,-80.88175548071013,77.51581185265782,1,0
11.961751922203437,31.77215081053812,4.940543733983164,908.694038958611,1.800270883444213,128.07951891773345,24.70435508608661,87.48862423736753,76.548040143497,1,0
11.672326925065368,32.558549652120504,4.940543733983164,1788.2633267557646,1.800270883444213,133.4672944229618,25.129365079008817,-38.636979006200335,76.87339083012942,1,0
11.969325418922176,31.60699465368044,4.940543733983164,1145.5620409266871,1.800270883444213,131.68210267992777,25.54702083224008,66.51920615665453,77.04051512115002,1,0
12.089006893563598,31.520860355678792,4.940543733983164,824.9082991370369,1.800270883444213,130.45128694530206,25.00051909369641,-21.565966475307803,76.98654518036881,1,0
11.919912527346897,31.77215409656427,4.940543733983164,669.6077214099597,1.800270883444213,131.41832492676645,25.31264191781715,-28.29666501000537,76.97504521094054,1,0
11.70283950153858,31.567704979953536,4.940543733983164,292.65767710809416,1.800270883444213,136.4351013761934,24.510004100203343,50.16576016192677,77.0351874682349,1,0
10.226209265112054,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,172.26637830980684,23.75093407325269,409.7462800450428,88.29712891336501,0,1
11.044349003655634,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,156.03469211197947,22.038326476038147,409.7462800450428,88.29712891336501,0,1
9.12173528859524,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,162.74912798952252,24.6399893283784,409.7462800450428,88.29712891336501,0,1
12.076542566790602,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,158.34417044518634,26.955426333994584,409.7462800450428,88.29712891336501,0,1
12.74324274975604,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,167.78238572100375,24.887429388470416,409.7462800450428,88.29712891336501,0,1
11.981335362362143,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,115.92697647156398,24.21294857264347,409.7462800450428,88.29712891336501,0,1
8.658349991,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,35.0,5.653297165789233,409.7462800450428,88.29712891336501,0,0
12.063073808194698,26.432589582006823,4.940543733983164,2089.050754224416,1.800270883444213,144.52450574130813,19.370829676582996,-59.69856226648278,74.59184776621399,0,1
9.565266303387707,30.19996497959411,4.940543733983164,580.44617087918,1.800270883444213,178.7326083892854,26.979586736903677,98.18734783755016,51.97984242552973,1,0
11.28523580661284,24.939486947249716,9.464504496399272,7446.567417507158,1.5635927222055654,112.26416863322312,16.439356120810483,409.7462800450428,88.29712891336501,1,0
10.37626259450416,24.26612585179961,4.940543733983164,543.3700094361652,1.800270883444213,177.85507037621474,17.53618754218817,1.5682729664175188,80.65809018105129,1,0
18.59007028805353,8.295454145110336,4.279536813939955,42394.291562101134,2.3983449949969886,10.260144081899186,5.462941365451563,2723.625305684794,100.60061939548812,1,0
18.81725877636459,12.17170319064909,5.5753024299923375,54181.03856225731,2.643781329293297,7.860244737569731,9.505146747286275,4044.0429006722206,97.83068886056964,1,0
